ID_Transacao,Empresa,ID_Operador,Data_Hora,Descricao_Produto,Quantidade,Preco_Unitario,Desconto_Aplicado,Valor_Total,Metodo_Pagamento
117582,adminpmw2026,203,2026-01-27 14:00:00,Óleo de Soja,3,6.9,0.0,20.7,Cartão de Débito
117583,adminpmw2026,205,2026-02-18 07:00:00,Arroz 5kg,1,24.9,15.51,9.39,Dinheiro
117584,adminpmw2026,202,2026-01-31 17:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Crédito
117585,adminpmw2026,205,2026-03-01 15:00:00,Pão de Forma,1,7.5,0.0,7.5,Cartão de Crédito
117586,adminpmw2026,202,2026-01-23 23:00:00,Patinho 1kg,3,38.9,0.0,116.7,PIX
117587,adminpmw2026,203,2026-03-02 09:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Crédito
117588,adminpmw2026,202,2026-03-21 14:00:00,Mussarela 1kg,4,45.9,0.0,183.6,PIX
117589,adminpmw2026,204,2026-03-10 16:00:00,Arroz 5kg,5,24.9,0.0,124.5,Cartão de Crédito
117590,adminpmw2026,204,2026-03-29 18:00:00,Arroz 5kg,3,24.9,0.0,74.7,Cartão de Crédito
117591,adminpmw2026,205,2026-03-23 09:00:00,Arroz 5kg,2,24.9,27.92,21.88,Cartão de Crédito
117592,adminpmw2026,202,2026-03-25 17:00:00,Óleo de Soja,3,6.9,0.0,20.7,Cartão de Débito
117593,adminpmw2026,203,2026-02-01 15:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Dinheiro
117594,adminpmw2026,203,2026-02-27 04:00:00,Feijão 1kg,4,8.5,0.0,34.0,Cartão de Débito
117595,adminpmw2026,204,2026-03-17 07:00:00,Pão de Forma,1,7.5,0.0,7.5,Dinheiro
117596,adminpmw2026,201,2026-02-23 07:00:00,Detergente,3,2.5,0.0,7.5,Dinheiro
117597,adminpmw2026,203,2026-02-23 16:00:00,Leite Integral,2,5.2,0.0,10.4,PIX
117598,adminpmw2026,201,2026-03-04 12:00:00,Arroz 5kg,3,24.9,0.0,74.7,PIX
117599,adminpmw2026,203,2026-01-27 11:00:00,Óleo de Soja,2,6.9,0.0,13.8,Dinheiro
117600,adminpmw2026,205,2026-02-23 12:00:00,Café 500g,2,16.9,0.0,33.8,Cartão de Débito
117601,adminpmw2026,203,2026-01-01 05:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Dinheiro
117602,adminpmw2026,204,2026-03-18 06:00:00,Óleo de Soja,1,6.9,0.0,6.9,Cartão de Crédito
117603,adminpmw2026,201,2026-01-12 14:00:00,Arroz 5kg,3,24.9,0.0,74.7,Cartão de Crédito
117604,adminpmw2026,202,2026-02-04 04:00:00,Detergente,2,2.5,0.0,5.0,PIX
117605,adminpmw2026,202,2026-01-10 01:00:00,Arroz 5kg,3,24.9,0.0,74.7,Cartão de Débito
117606,adminpmw2026,205,2026-02-20 12:00:00,Patinho 1kg,2,38.9,59.39,18.41,Dinheiro
117607,adminpmw2026,204,2026-01-16 02:00:00,Óleo de Soja,4,6.9,0.0,27.6,PIX
117608,adminpmw2026,201,2026-01-23 15:00:00,Shampoo,1,18.0,0.0,18.0,Cartão de Crédito
117609,adminpmw2026,203,2026-03-27 02:00:00,Feijão 1kg,5,8.5,0.0,42.5,Dinheiro
117610,adminpmw2026,204,2026-03-04 04:00:00,Shampoo,2,18.0,0.0,36.0,Cartão de Débito
117611,adminpmw2026,201,2026-02-26 13:00:00,Detergente,1,2.5,0.0,2.5,Cartão de Crédito
117612,adminpmw2026,205,2026-01-30 01:00:00,Shampoo,4,18.0,54.41,17.59,PIX
117613,adminpmw2026,201,2026-02-10 05:00:00,Detergente,1,2.5,0.0,2.5,Cartão de Crédito
117614,adminpmw2026,205,2026-02-16 20:00:00,Pão de Forma,4,7.5,0.0,30.0,PIX
117615,adminpmw2026,202,2026-01-06 00:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Débito
117616,adminpmw2026,202,2026-03-19 21:00:00,Leite Integral,2,5.2,0.0,10.4,Cartão de Débito
117617,adminpmw2026,204,2026-01-15 09:00:00,Café 500g,3,16.9,0.0,50.7,Cartão de Crédito
117618,adminpmw2026,205,2026-01-28 15:00:00,Pão de Forma,4,7.5,0.0,30.0,Dinheiro
117619,adminpmw2026,203,2026-02-05 22:00:00,Café 500g,1,16.9,0.0,16.9,Dinheiro
117620,adminpmw2026,203,2026-01-28 03:00:00,Detergente,2,2.5,0.0,5.0,Cartão de Débito
117621,adminpmw2026,205,2026-02-22 10:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Débito
117622,adminpmw2026,203,2026-01-22 19:00:00,Leite Integral,4,5.2,0.0,20.8,Cartão de Débito
117623,adminpmw2026,201,2026-01-05 06:00:00,Arroz 5kg,2,24.9,0.0,49.8,Cartão de Crédito
117624,adminpmw2026,204,2026-02-17 16:00:00,Pão de Forma,4,7.5,0.0,30.0,PIX
117625,adminpmw2026,204,2026-03-31 12:00:00,Óleo de Soja,4,6.9,0.0,27.6,Dinheiro
117626,adminpmw2026,202,2026-03-08 10:00:00,Patinho 1kg,4,38.9,0.0,155.6,Cartão de Crédito
117627,adminpmw2026,201,2026-02-27 10:00:00,Mussarela 1kg,5,45.9,0.0,229.5,PIX
117628,adminpmw2026,202,2026-03-04 18:00:00,Feijão 1kg,3,8.5,0.0,25.5,Cartão de Crédito
117629,adminpmw2026,204,2026-01-20 18:00:00,Arroz 5kg,2,24.9,0.0,49.8,Cartão de Débito
117630,adminpmw2026,203,2026-01-19 05:00:00,Leite Integral,1,5.2,0.0,5.2,Cartão de Crédito
117631,adminpmw2026,203,2026-01-18 01:00:00,Detergente,1,2.5,0.0,2.5,PIX
117632,adminpmw2026,203,2026-01-05 11:00:00,Leite Integral,5,5.2,0.0,26.0,PIX
117633,adminpmw2026,205,2026-01-22 10:00:00,Óleo de Soja,1,6.9,0.0,6.9,PIX
117634,adminpmw2026,203,2026-01-24 19:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Cartão de Débito
117635,adminpmw2026,205,2026-01-29 04:00:00,Feijão 1kg,2,8.5,6.89,10.11,Cartão de Crédito
117636,adminpmw2026,205,2026-01-20 18:00:00,Feijão 1kg,2,8.5,0.0,17.0,Dinheiro
117637,adminpmw2026,205,2026-01-13 06:00:00,Detergente,1,2.5,0.0,2.5,Dinheiro
117638,adminpmw2026,201,2026-02-18 23:00:00,Óleo de Soja,4,6.9,0.0,27.6,Cartão de Crédito
117639,adminpmw2026,204,2026-02-12 02:00:00,Shampoo,4,18.0,0.0,72.0,PIX
117640,adminpmw2026,202,2026-01-24 11:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Débito
117641,adminpmw2026,202,2026-02-01 03:00:00,Leite Integral,5,5.2,0.0,26.0,Cartão de Débito
117642,adminpmw2026,201,2026-02-14 03:00:00,Pão de Forma,2,7.5,0.0,15.0,Dinheiro
117643,adminpmw2026,202,2026-02-16 00:00:00,Café 500g,5,16.9,0.0,84.5,Cartão de Crédito
117644,adminpmw2026,204,2026-03-31 01:00:00,Óleo de Soja,3,6.9,0.0,20.7,Cartão de Crédito
117645,adminpmw2026,204,2026-03-04 18:00:00,Leite Integral,5,5.2,0.0,26.0,Cartão de Débito
117646,adminpmw2026,203,2026-01-15 09:00:00,Mussarela 1kg,5,45.9,0.0,229.5,Cartão de Débito
117647,adminpmw2026,205,2026-02-01 09:00:00,Arroz 5kg,2,24.9,0.0,49.8,Cartão de Débito
117648,adminpmw2026,202,2026-02-24 19:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Dinheiro
117649,adminpmw2026,205,2026-02-24 10:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Débito
117650,adminpmw2026,205,2026-01-24 07:00:00,Leite Integral,2,5.2,0.0,10.4,Cartão de Débito
117651,adminpmw2026,202,2026-03-28 09:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Crédito
117652,adminpmw2026,201,2026-03-26 08:00:00,Mussarela 1kg,5,45.9,0.0,229.5,Cartão de Crédito
117653,adminpmw2026,202,2026-02-27 01:00:00,Mussarela 1kg,4,45.9,0.0,183.6,PIX
117654,adminpmw2026,204,2026-01-08 07:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Débito
117655,adminpmw2026,204,2026-01-19 21:00:00,Detergente,4,2.5,0.0,10.0,Dinheiro
117656,adminpmw2026,204,2026-01-13 22:00:00,Leite Integral,3,5.2,0.0,15.6,Dinheiro
117657,adminpmw2026,205,2026-01-22 20:00:00,Detergente,3,2.5,0.0,7.5,Cartão de Crédito
117658,adminpmw2026,202,2026-01-28 06:00:00,Feijão 1kg,1,8.5,0.0,8.5,PIX
117659,adminpmw2026,201,2026-02-18 22:00:00,Feijão 1kg,1,8.5,0.0,8.5,Dinheiro
117660,adminpmw2026,204,2026-03-26 11:00:00,Mussarela 1kg,4,45.9,0.0,183.6,PIX
117661,adminpmw2026,202,2026-02-15 19:00:00,Shampoo,2,18.0,0.0,36.0,Cartão de Crédito
117662,adminpmw2026,205,2026-02-28 20:00:00,Leite Integral,5,5.2,0.0,26.0,Dinheiro
117663,adminpmw2026,202,2026-03-12 20:00:00,Leite Integral,1,5.2,0.0,5.2,Cartão de Crédito
117664,adminpmw2026,205,2026-03-01 07:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Débito
117665,adminpmw2026,201,2026-01-19 17:00:00,Óleo de Soja,1,6.9,0.0,6.9,PIX
117666,adminpmw2026,202,2026-01-25 11:00:00,Arroz 5kg,2,24.9,0.0,49.8,PIX
117667,adminpmw2026,202,2026-02-12 00:00:00,Arroz 5kg,1,24.9,0.0,24.9,Dinheiro
117668,adminpmw2026,201,2026-01-04 14:00:00,Feijão 1kg,1,8.5,0.0,8.5,Dinheiro
117669,adminpmw2026,204,2026-02-28 21:00:00,Patinho 1kg,3,38.9,0.0,116.7,Cartão de Débito
117670,adminpmw2026,201,2026-01-10 19:00:00,Leite Integral,3,5.2,0.0,15.6,PIX
117671,adminpmw2026,205,2026-01-13 18:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Crédito
117672,adminpmw2026,202,2026-02-03 00:00:00,Shampoo,3,18.0,0.0,54.0,Cartão de Débito
117673,adminpmw2026,203,2026-02-01 00:00:00,Shampoo,1,18.0,0.0,18.0,Cartão de Débito
117674,adminpmw2026,204,2026-03-01 22:00:00,Detergente,5,2.5,0.0,12.5,Dinheiro
117675,adminpmw2026,203,2026-02-19 06:00:00,Café 500g,3,16.9,0.0,50.7,Cartão de Crédito
117676,adminpmw2026,205,2026-03-23 14:00:00,Arroz 5kg,2,24.9,31.02,18.78,Dinheiro
117677,adminpmw2026,202,2026-01-19 18:00:00,Detergente,5,2.5,0.0,12.5,PIX
117678,adminpmw2026,201,2026-03-31 08:00:00,Óleo de Soja,1,6.9,0.0,6.9,PIX
117679,adminpmw2026,205,2026-03-01 07:00:00,Shampoo,2,18.0,23.68,12.32,PIX
117680,adminpmw2026,204,2026-01-26 21:00:00,Mussarela 1kg,5,45.9,0.0,229.5,Dinheiro
117681,adminpmw2026,202,2026-02-07 04:00:00,Feijão 1kg,2,8.5,0.0,17.0,PIX
117682,adminpmw2026,201,2026-03-22 07:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Débito
117683,adminpmw2026,205,2026-01-25 16:00:00,Leite Integral,1,5.2,0.0,5.2,Cartão de Débito
117684,adminpmw2026,204,2026-02-24 16:00:00,Shampoo,5,18.0,0.0,90.0,Dinheiro
117685,adminpmw2026,201,2026-01-29 16:00:00,Patinho 1kg,1,38.9,0.0,38.9,Cartão de Débito
117686,adminpmw2026,201,2026-02-09 08:00:00,Café 500g,3,16.9,0.0,50.7,Cartão de Débito
117687,adminpmw2026,202,2026-03-10 03:00:00,Detergente,5,2.5,0.0,12.5,PIX
117688,adminpmw2026,204,2026-03-28 12:00:00,Café 500g,2,16.9,0.0,33.8,PIX
117689,adminpmw2026,204,2026-03-02 03:00:00,Shampoo,5,18.0,0.0,90.0,Cartão de Crédito
117690,adminpmw2026,205,2026-01-03 15:00:00,Patinho 1kg,4,38.9,0.0,155.6,Cartão de Débito
117691,adminpmw2026,204,2026-02-07 00:00:00,Feijão 1kg,5,8.5,0.0,42.5,PIX
117692,adminpmw2026,201,2026-03-02 10:00:00,Shampoo,3,18.0,0.0,54.0,Dinheiro
117693,adminpmw2026,202,2026-02-06 11:00:00,Pão de Forma,3,7.5,0.0,22.5,Dinheiro
117694,adminpmw2026,202,2026-02-25 16:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Crédito
117695,adminpmw2026,202,2026-02-09 05:00:00,Arroz 5kg,3,24.9,0.0,74.7,PIX
117696,adminpmw2026,204,2026-03-31 05:00:00,Detergente,2,2.5,0.0,5.0,PIX
117697,adminpmw2026,201,2026-02-10 05:00:00,Feijão 1kg,3,8.5,0.0,25.5,PIX
117698,adminpmw2026,201,2026-01-05 00:00:00,Café 500g,1,16.9,0.0,16.9,PIX
117699,adminpmw2026,202,2026-02-09 05:00:00,Detergente,5,2.5,0.0,12.5,PIX
117700,adminpmw2026,201,2026-03-26 23:00:00,Shampoo,3,18.0,0.0,54.0,PIX
117701,adminpmw2026,202,2026-02-16 08:00:00,Café 500g,4,16.9,0.0,67.6,PIX
117702,adminpmw2026,204,2026-03-20 23:00:00,Óleo de Soja,3,6.9,0.0,20.7,Cartão de Crédito
117703,adminpmw2026,205,2026-03-18 23:00:00,Óleo de Soja,2,6.9,0.0,13.8,PIX
117704,adminpmw2026,201,2026-03-05 08:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Crédito
117705,adminpmw2026,204,2026-02-07 05:00:00,Óleo de Soja,1,6.9,0.0,6.9,Cartão de Crédito
117706,adminpmw2026,204,2026-01-02 15:00:00,Patinho 1kg,4,38.9,0.0,155.6,Cartão de Crédito
117707,adminpmw2026,205,2026-03-29 07:00:00,Feijão 1kg,5,8.5,0.0,42.5,Cartão de Crédito
117708,adminpmw2026,205,2026-04-01 09:00:00,Óleo de Soja,2,6.9,0.0,13.8,Dinheiro
117709,adminpmw2026,201,2026-01-09 17:00:00,Pão de Forma,2,7.5,0.0,15.0,Cartão de Crédito
117710,adminpmw2026,205,2026-02-17 16:00:00,Óleo de Soja,4,6.9,11.3,16.3,PIX
117711,adminpmw2026,204,2026-01-13 00:00:00,Shampoo,4,18.0,0.0,72.0,Dinheiro
117712,adminpmw2026,202,2026-01-30 02:00:00,Patinho 1kg,2,38.9,0.0,77.8,Cartão de Débito
117713,adminpmw2026,201,2026-01-23 08:00:00,Arroz 5kg,1,24.9,0.0,24.9,Cartão de Crédito
117714,adminpmw2026,203,2026-02-04 01:00:00,Patinho 1kg,3,38.9,0.0,116.7,Dinheiro
117715,adminpmw2026,201,2026-02-15 19:00:00,Feijão 1kg,3,8.5,0.0,25.5,Cartão de Débito
117716,adminpmw2026,202,2026-01-09 04:00:00,Pão de Forma,5,7.5,0.0,37.5,Dinheiro
117717,adminpmw2026,204,2026-02-22 15:00:00,Mussarela 1kg,5,45.9,0.0,229.5,PIX
117718,adminpmw2026,205,2026-02-15 22:00:00,Mussarela 1kg,1,45.9,0.0,45.9,Cartão de Crédito
117719,adminpmw2026,202,2026-02-17 23:00:00,Patinho 1kg,4,38.9,0.0,155.6,Cartão de Crédito
117720,adminpmw2026,205,2026-02-09 12:00:00,Shampoo,5,18.0,0.0,90.0,PIX
117721,adminpmw2026,202,2026-02-11 11:00:00,Café 500g,3,16.9,0.0,50.7,Dinheiro
117722,adminpmw2026,204,2026-03-29 14:00:00,Patinho 1kg,5,38.9,0.0,194.5,Cartão de Crédito
117723,adminpmw2026,204,2026-01-18 10:00:00,Arroz 5kg,2,24.9,0.0,49.8,Cartão de Crédito
117724,adminpmw2026,201,2026-03-16 03:00:00,Pão de Forma,5,7.5,0.0,37.5,Cartão de Débito
117725,adminpmw2026,201,2026-02-23 21:00:00,Pão de Forma,2,7.5,0.0,15.0,PIX
117726,adminpmw2026,202,2026-01-06 06:00:00,Detergente,5,2.5,0.0,12.5,PIX
117727,adminpmw2026,203,2026-03-21 05:00:00,Shampoo,1,18.0,0.0,18.0,Cartão de Débito
117728,adminpmw2026,205,2026-01-27 20:00:00,Leite Integral,5,5.2,13.96,12.04,Cartão de Débito
117729,adminpmw2026,203,2026-03-23 16:00:00,Patinho 1kg,4,38.9,0.0,155.6,PIX
117730,adminpmw2026,205,2026-02-10 14:00:00,Detergente,1,2.5,0.0,2.5,Cartão de Crédito
117731,adminpmw2026,203,2026-02-20 22:00:00,Feijão 1kg,4,8.5,0.0,34.0,PIX
117732,adminpmw2026,201,2026-02-03 10:00:00,Detergente,3,2.5,0.0,7.5,Cartão de Crédito
117733,adminpmw2026,201,2026-02-17 23:00:00,Leite Integral,4,5.2,0.0,20.8,Cartão de Débito
117734,adminpmw2026,201,2026-01-12 16:00:00,Mussarela 1kg,4,45.9,0.0,183.6,Cartão de Débito
117735,adminpmw2026,205,2026-01-10 00:00:00,Arroz 5kg,3,24.9,0.0,74.7,Cartão de Débito
117736,adminpmw2026,202,2026-03-20 04:00:00,Pão de Forma,1,7.5,0.0,7.5,PIX
117737,adminpmw2026,203,2026-02-03 15:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Dinheiro
117738,adminpmw2026,201,2026-02-18 22:00:00,Feijão 1kg,3,8.5,0.0,25.5,PIX
117739,adminpmw2026,203,2026-01-16 07:00:00,Feijão 1kg,5,8.5,0.0,42.5,PIX
117740,adminpmw2026,204,2026-01-31 00:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Dinheiro
117741,adminpmw2026,204,2026-01-30 06:00:00,Patinho 1kg,2,38.9,0.0,77.8,PIX
117742,adminpmw2026,202,2026-02-18 11:00:00,Café 500g,2,16.9,0.0,33.8,Dinheiro
117743,adminpmw2026,202,2026-03-29 01:00:00,Feijão 1kg,1,8.5,0.0,8.5,Dinheiro
117744,adminpmw2026,204,2026-02-15 11:00:00,Feijão 1kg,1,8.5,0.0,8.5,PIX
117745,adminpmw2026,204,2026-01-24 09:00:00,Pão de Forma,4,7.5,0.0,30.0,Dinheiro
117746,adminpmw2026,201,2026-03-29 07:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Débito
117747,adminpmw2026,205,2026-02-14 20:00:00,Shampoo,3,18.0,36.7,17.3,Cartão de Débito
117748,adminpmw2026,202,2026-03-16 18:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Crédito
117749,adminpmw2026,202,2026-01-14 17:00:00,Arroz 5kg,2,24.9,0.0,49.8,PIX
117750,adminpmw2026,202,2026-03-09 13:00:00,Arroz 5kg,1,24.9,0.0,24.9,Dinheiro
117751,adminpmw2026,201,2026-01-02 05:00:00,Detergente,5,2.5,0.0,12.5,Dinheiro
117752,adminpmw2026,205,2026-02-24 21:00:00,Café 500g,4,16.9,0.0,67.6,PIX
117753,adminpmw2026,202,2026-03-05 00:00:00,Detergente,2,2.5,0.0,5.0,Cartão de Crédito
117754,adminpmw2026,205,2026-02-12 06:00:00,Arroz 5kg,1,24.9,0.0,24.9,Cartão de Crédito
117755,adminpmw2026,203,2026-03-14 11:00:00,Óleo de Soja,4,6.9,0.0,27.6,Cartão de Débito
117756,adminpmw2026,203,2026-03-10 19:00:00,Óleo de Soja,1,6.9,0.0,6.9,Dinheiro
117757,adminpmw2026,202,2026-03-30 06:00:00,Óleo de Soja,2,6.9,0.0,13.8,Cartão de Débito
117758,adminpmw2026,202,2026-03-10 01:00:00,Arroz 5kg,3,24.9,0.0,74.7,Dinheiro
117759,adminpmw2026,201,2026-02-28 02:00:00,Shampoo,3,18.0,0.0,54.0,Dinheiro
117760,adminpmw2026,202,2026-01-11 15:00:00,Detergente,2,2.5,0.0,5.0,Cartão de Crédito
117761,adminpmw2026,205,2026-02-24 14:00:00,Café 500g,5,16.9,62.21,22.29,Dinheiro
117762,adminpmw2026,201,2026-02-14 21:00:00,Patinho 1kg,5,38.9,0.0,194.5,PIX
117763,adminpmw2026,202,2026-02-03 17:00:00,Shampoo,3,18.0,0.0,54.0,Dinheiro
117764,adminpmw2026,204,2026-01-17 09:00:00,Mussarela 1kg,4,45.9,0.0,183.6,PIX
117765,adminpmw2026,202,2026-02-21 12:00:00,Leite Integral,1,5.2,0.0,5.2,PIX
117766,adminpmw2026,203,2026-01-19 12:00:00,Shampoo,3,18.0,0.0,54.0,Cartão de Crédito
117767,adminpmw2026,203,2026-02-25 19:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Cartão de Débito
117768,adminpmw2026,205,2026-01-14 10:00:00,Pão de Forma,5,7.5,0.0,37.5,PIX
117769,adminpmw2026,201,2026-02-17 02:00:00,Shampoo,3,18.0,0.0,54.0,PIX
117770,adminpmw2026,201,2026-01-20 20:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Débito
117771,adminpmw2026,203,2026-01-19 16:00:00,Shampoo,4,18.0,0.0,72.0,Dinheiro
117772,adminpmw2026,201,2026-03-02 09:00:00,Feijão 1kg,3,8.5,0.0,25.5,Cartão de Débito
117773,adminpmw2026,204,2026-03-08 18:00:00,Detergente,5,2.5,0.0,12.5,PIX
117774,adminpmw2026,202,2026-01-14 17:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Crédito
117775,adminpmw2026,205,2026-02-04 02:00:00,Feijão 1kg,2,8.5,12.08,4.92,Cartão de Crédito
117776,adminpmw2026,204,2026-03-28 00:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Dinheiro
117777,adminpmw2026,202,2026-02-28 05:00:00,Mussarela 1kg,1,45.9,0.0,45.9,Cartão de Crédito
117778,adminpmw2026,203,2026-01-25 22:00:00,Leite Integral,3,5.2,0.0,15.6,Cartão de Crédito
117779,adminpmw2026,205,2026-01-27 03:00:00,Patinho 1kg,5,38.9,0.0,194.5,Cartão de Crédito
117780,adminpmw2026,204,2026-02-05 20:00:00,Pão de Forma,3,7.5,0.0,22.5,Cartão de Crédito
117781,adminpmw2026,204,2026-03-28 17:00:00,Patinho 1kg,1,38.9,0.0,38.9,Cartão de Débito
117782,adminpmw2026,205,2026-01-21 14:00:00,Shampoo,2,18.0,15.38,20.62,Dinheiro
117783,adminpmw2026,205,2026-01-06 16:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Crédito
117784,adminpmw2026,202,2026-03-09 07:00:00,Arroz 5kg,2,24.9,0.0,49.8,Cartão de Débito
117785,adminpmw2026,201,2026-02-04 18:00:00,Café 500g,3,16.9,0.0,50.7,Cartão de Crédito
117786,adminpmw2026,203,2026-03-28 21:00:00,Shampoo,2,18.0,0.0,36.0,Cartão de Crédito
117787,adminpmw2026,205,2026-02-28 02:00:00,Shampoo,5,18.0,0.0,90.0,Cartão de Crédito
117788,adminpmw2026,201,2026-03-25 13:00:00,Detergente,4,2.5,0.0,10.0,Cartão de Crédito
117789,adminpmw2026,205,2026-01-05 13:00:00,Feijão 1kg,2,8.5,0.0,17.0,Cartão de Débito
117790,adminpmw2026,203,2026-01-11 06:00:00,Arroz 5kg,2,24.9,0.0,49.8,Cartão de Débito
117791,adminpmw2026,204,2026-01-31 10:00:00,Shampoo,5,18.0,0.0,90.0,Dinheiro
117792,adminpmw2026,201,2026-03-20 03:00:00,Shampoo,5,18.0,0.0,90.0,Cartão de Débito
117793,adminpmw2026,205,2026-02-25 11:00:00,Leite Integral,1,5.2,0.0,5.2,Dinheiro
117794,adminpmw2026,205,2026-03-06 14:00:00,Arroz 5kg,2,24.9,0.0,49.8,Cartão de Crédito
117795,adminpmw2026,205,2026-02-03 14:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Crédito
117796,adminpmw2026,204,2026-02-26 07:00:00,Shampoo,2,18.0,0.0,36.0,Dinheiro
117797,adminpmw2026,205,2026-04-01 19:00:00,Arroz 5kg,5,24.9,74.37,50.13,Dinheiro
117798,adminpmw2026,201,2026-02-25 11:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Crédito
117799,adminpmw2026,204,2026-02-22 22:00:00,Shampoo,4,18.0,0.0,72.0,Cartão de Débito
117800,adminpmw2026,205,2026-03-19 16:00:00,Café 500g,4,16.9,0.0,67.6,PIX
117801,adminpmw2026,203,2026-01-01 00:00:00,Mussarela 1kg,4,45.9,0.0,183.6,Dinheiro
117802,adminpmw2026,204,2026-01-20 02:00:00,Pão de Forma,1,7.5,0.0,7.5,Cartão de Crédito
117803,adminpmw2026,203,2026-02-20 12:00:00,Leite Integral,3,5.2,0.0,15.6,Cartão de Crédito
117804,adminpmw2026,205,2026-01-12 15:00:00,Feijão 1kg,2,8.5,12.03,4.97,Cartão de Débito
117805,adminpmw2026,203,2026-03-01 13:00:00,Shampoo,4,18.0,0.0,72.0,PIX
117806,adminpmw2026,203,2026-02-15 21:00:00,Pão de Forma,1,7.5,0.0,7.5,PIX
117807,adminpmw2026,201,2026-03-10 08:00:00,Óleo de Soja,3,6.9,0.0,20.7,Cartão de Crédito
117808,adminpmw2026,201,2026-02-25 03:00:00,Detergente,2,2.5,0.0,5.0,PIX
117809,adminpmw2026,203,2026-03-18 14:00:00,Pão de Forma,4,7.5,0.0,30.0,PIX
117810,adminpmw2026,203,2026-01-13 01:00:00,Café 500g,2,16.9,0.0,33.8,Cartão de Crédito
117811,adminpmw2026,202,2026-02-19 15:00:00,Café 500g,2,16.9,0.0,33.8,Cartão de Débito
117812,adminpmw2026,205,2026-01-04 10:00:00,Detergente,4,2.5,0.0,10.0,Cartão de Crédito
117813,adminpmw2026,201,2026-01-16 20:00:00,Mussarela 1kg,1,45.9,0.0,45.9,Cartão de Crédito
117814,adminpmw2026,202,2026-02-03 00:00:00,Óleo de Soja,1,6.9,0.0,6.9,Dinheiro
117815,adminpmw2026,204,2026-01-31 19:00:00,Leite Integral,4,5.2,0.0,20.8,Cartão de Crédito
117816,adminpmw2026,205,2026-04-01 20:00:00,Feijão 1kg,3,8.5,0.0,25.5,Cartão de Crédito
117817,adminpmw2026,201,2026-04-01 11:00:00,Pão de Forma,1,7.5,0.0,7.5,Dinheiro
117818,adminpmw2026,205,2026-02-25 02:00:00,Arroz 5kg,5,24.9,0.0,124.5,PIX
117819,adminpmw2026,204,2026-01-31 20:00:00,Pão de Forma,3,7.5,0.0,22.5,Dinheiro
117820,adminpmw2026,204,2026-03-26 12:00:00,Detergente,3,2.5,0.0,7.5,PIX
117821,adminpmw2026,205,2026-01-18 21:00:00,Óleo de Soja,5,6.9,0.0,34.5,Dinheiro
117822,adminpmw2026,205,2026-01-30 18:00:00,Leite Integral,4,5.2,0.0,20.8,Cartão de Crédito
117823,adminpmw2026,205,2026-02-16 04:00:00,Óleo de Soja,3,6.9,8.53,12.17,PIX
117824,adminpmw2026,204,2026-01-17 01:00:00,Leite Integral,4,5.2,0.0,20.8,Cartão de Crédito
117825,adminpmw2026,204,2026-03-18 17:00:00,Shampoo,3,18.0,0.0,54.0,Dinheiro
117826,adminpmw2026,203,2026-01-12 18:00:00,Feijão 1kg,3,8.5,0.0,25.5,Cartão de Crédito
117827,adminpmw2026,204,2026-02-09 05:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Débito
117828,adminpmw2026,203,2026-03-16 20:00:00,Feijão 1kg,1,8.5,0.0,8.5,Dinheiro
117829,adminpmw2026,204,2026-03-16 15:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Débito
117830,adminpmw2026,203,2026-01-23 22:00:00,Patinho 1kg,4,38.9,0.0,155.6,PIX
117831,adminpmw2026,204,2026-02-13 22:00:00,Leite Integral,5,5.2,0.0,26.0,PIX
117832,adminpmw2026,201,2026-01-04 21:00:00,Feijão 1kg,2,8.5,0.0,17.0,PIX
117833,adminpmw2026,203,2026-03-18 17:00:00,Café 500g,3,16.9,0.0,50.7,PIX
